661 3.305 -0.925829 -0.610455
662 3.31 -0.846345 -0.282758
663 3.315 -0.797599 -0.0584801
664 3.32 -0.879602 -0.426078
665 3.325 -0.890365 -0.470608
666 3.33 -0.890365 -0.470608
667 3.335 -0.98042 -0.803556
668 3.34 -0.994246 -0.84793
669 3.345 -0.994246 -0.84793
670 3.35 -0.968229 -0.762876
671 3.355 -0.898659 -0.504277
672 3.36 -0.961149 -0.738596
673 3.365 -0.894142 -0.486012
674 3.37 -0.866363 -0.370039
675 3.375 -0.825537 -0.188956
676 3.38 -0.775033 0.050346
677 3.385 -0.775033 0.050346
678 3.39 -0.864804 -0.363349
679 3.395 -0.898557 -0.503865
680 3.4 -0.872558 -0.396434
681 3.405 -0.848326 -0.291528
682 3.41 -0.800825 -0.0737991
683 3.415 -0.800825 -0.0737991
684 3.42 -0.797307 -0.0570919
685 3.425 -0.797307 -0.0570919
686 3.43 -0.792167 -0.0325525
687 3.435 -0.898416 -0.503298
688 3.44 -0.82968 -0.207871
689 3.445 -0.801069 -0.074952
690 3.45 -0.729644 0.27717
691 3.455 -0.840885 -0.258437
692 3.46 -0.910928 -0.553014
693 3.465 -1.01627 -0.914668
694 3.47 -1.0701 -1.05673
695 3.475 -1.13641 -1.1893
696 3.48 -1.03342 -0.963218
697 3.485 -0.964292 -0.749435
698 3.49 -0.924116 -0.603951
699 3.495 -0.924116 -0.603951
700 3.5 -0.967306 -0.759738
701 3.505 -1.01712 -0.917139
702 3.51 -1.06651 -1.04822
703 3.515 -1.16175 -1.2274
704 3.52 -1.16175 -1.2274
705 3.525 -1.22463 -1.29211
706 3.53 -1.20464 -1.27611
707 3.535 -1.17638 -1.24624
708 3.54 -1.23488 -1.29868
709 3.545 -1.15945 -1.22423
710 3.55 -1.17293 -1.24201
711 3.555 -1.25735 -1.30927
712 3.56 -1.29211 -1.31556
713 3.565 -1.29388 -1.31556
714 3.57 -1.31669 -1.31283
715 3.575 -1.40331 -1.2593
716 3.58 -1.40015 -1.26237
717 3.585 -1.2958 -1.31553
718 3.59 -1.31067 -1.31404
719 3.595 -1.36589 -1.29045
720 3.6 -1.25187 -1.30717
721 3.605 -1.15638 -1.21992
722 3.61 -1.20582 -1.27718
723 3.615 -1.21139 -1.28199
724 3.62 -1.1811 -1.25182
725 3.625 -1.16775 -1.23541
726 3.63 -1.28374 -1.31515
727 3.635 -1.34157 -1.30426
728 3.64 -1.28996 -1.31552
729 3.645 -1.38155 -1.27883
730 3.65 -1.3989 -1.26357
731 3.655 -1.51436 -1.10574
732 3.66 -1.41623 -1.2459
733 3.665 -1.39017 -1.27156
734 3.67 -1.35045 -1.29982
735 3.675 -1.24051 -1.30182
736 3.68 -1.23261 -1.29732
737 3.685 -1.27873 -1.31457
738 3.69 -1.2667 -1.31216
739 3.695 -1.15023 -1.21094
740 3.7 -1.07547 -1.06922
741 3.705 -1.08453 -1.08961
742 3.71 -0.977936 -0.795385
743 3.715 -1.09364 -1.10922
744 3.72 -1.17015 -1.23851
745 3.725 -1.12693 -1.17327
746 3.73 -1.10612 -1.13464
747 3.735 -1.21154 -1.28212
748 3.74 -1.32195 -1.3115
749 3.745 -1.2106 -1.28132
750 3.75 -1.2941 -1.31556
751 3.755 -1.37586 -1.28329
752 3.76 -1.47802 -1.16494
753 3.765 -1.3542 -1.29774
754 3.77 -1.35937 -1.29467
755 3.775 -1.44881 -1.20654
756 3.78 -1.5148 -1.10498
757 3.785 -1.53229 -1.07381
758 3.79 -1.52084 -1.09438
759 3.795 -1.46761 -1.18041
760 3.8 -1.37683 -1.28255
761 3.805 -1.25692 -1.30912
762 3.81 -1.30631 -1.3147
763 3.815 -1.36293 -1.29241
764 3.82 -1.30604 -1.31473
765 3.825 -1.3688 -1.28845
766 3.83 -1.47238 -1.17341
767 3.835 -1.42842 -1.23209
768 3.84 -1.5488 -1.04297
769 3.845 -1.60263 -0.934453
770 3.85 -1.53264 -1.07317
771 3.855 -1.52472 -1.08749
772 3.86 -1.42941 -1.23093
773 3.865 -1.31646 -1.31289
774 3.87 -1.40844 -1.25413
775 3.875 -1.4334 -1.22614
776 3.88 -1.35067 -1.29971
777 3.885 -1.2601 -1.31021
778 3.89 -1.16807 -1.23583
779 3.895 -1.10041 -1.12322
